system:index,area_bare_ha,area_sparse_ha,area_total_ha,area_veg_ha,bare_pct,buffer_m,commodities,end_date,image_count,mean_bsi,mean_ndbi,mean_ndmi,mean_ndti,mean_ndvi,mean_savi,median_ndvi,mining_soil_pct,ndvi_sd,non_mining_soil_pct,prod_stage,qa_flag,site_buffer_key,site_id,site_name,site_year_key,start_date,topo_correction_applied,valid_px_pct,year,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001d,0.0,0.0,310.40606292270024,309.1912464143014,0.0,1000,unknown,1992-05-01,5,-0.0570433382369411,-0.12058185358367864,0.12058185358367864,-0.004717707429475329,0.574754200034989,0.34843510521940546,0.5751539032687667,0.0,0.06426417216608968,99.60863634654541,unknown,ok,Divisadero Mine_0000000000000000001d_1000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1991.0,1991-11-01,false,99.60863634654541,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001f,0.0,0.0,310.4060629226929,309.1930664885276,0.0,1000,unknown,1992-05-01,5,-0.10844494568839465,-0.1807515904981468,0.1807515904981468,-0.026678637052677645,0.6164512239258415,0.37053085561817845,0.6222856909036636,0.0,0.04819549302986054,99.60922269921403,unknown,ok,Monte Mayor Mine_0000000000000000001f_1000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1991.0,1991-11-01,false,99.60922269921403,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_00000000000000000023,0.0,0.0,310.40606292269405,309.2134572476733,0.0,1000,unknown,1992-05-01,5,4.4958774682295243E-4,-0.06466280279747884,0.06466280279747884,0.0249743360807472,0.4920974684785743,0.2925034741323578,0.4873706913919466,0.0,0.0732927898774019,99.61579175877188,unknown,ok,El Porvenir_00000000000000000023_1000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1991.0,1991-11-01,false,99.61579175877188,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001d,0.0,0.0,1241.6242449413928,1236.916370746084,0.0,2000,unknown,1992-05-01,5,-0.04752890282980039,-0.11011938872338314,0.11011938872338314,-0.0022773401529117706,0.5644187596940972,0.3378851315380212,0.5672172141629596,0.0,0.06545307440619441,99.62082939226666,unknown,ok,Divisadero Mine_0000000000000000001d_2000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1991.0,1991-11-01,false,99.62082939226666,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001f,0.0,0.0,1241.6242449414217,1236.9372219244644,0.0,2000,unknown,1992-05-01,5,-0.09490724686813787,-0.16484106174675686,0.16484106174675686,-0.02497980691450591,0.6112989755152566,0.3694154796598943,0.6161968092225601,0.0,0.052169079190903835,99.62250873917347,unknown,ok,Monte Mayor Mine_0000000000000000001f_2000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1991.0,1991-11-01,false,99.62250873917347,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_00000000000000000023,0.0,9.0398208796978,1241.6242449414221,1227.8630757780634,0.0,2000,unknown,1992-05-01,5,-0.008925921517534682,-0.0747652184675697,0.0747652184675697,0.01736602412609723,0.49994851864637835,0.29422396579213106,0.5019057999004818,0.0,0.08346302173685156,99.61974419371266,unknown,ok,El Porvenir_00000000000000000023_2000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1991.0,1991-11-01,false,99.61974419371263,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001d,0.0,1.7391262352466583,310.40606292270024,307.45212017905476,0.0,1000,unknown,1993-05-01,10,0.16053305539775917,0.11498397472894592,-0.11498397472894592,0.11565605810736916,0.31012082093985127,0.1924406868690308,0.3016854825659732,0.0,0.04989182120282756,99.60863634654541,unknown,ok,Divisadero Mine_0000000000000000001d_1000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1992.0,1992-11-01,false,99.60863634654541,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001f,0.0,0.0,310.4060629226929,309.1930664885276,0.0,1000,unknown,1993-05-01,10,0.058826761003813795,-0.009566279728652302,0.009566279728652302,0.07825964059230849,0.42277419975897046,0.24933719011593716,0.4226291757806473,0.0,0.05511558516260758,99.60922269921403,unknown,ok,Monte Mayor Mine_0000000000000000001f_1000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1992.0,1992-11-01,false,99.60922269921403,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_00000000000000000023,0.0,5.763242349905126,310.40606292269405,303.4502148977682,0.0,1000,unknown,1993-05-01,10,0.1390600938552842,0.0832828852790352,-0.0832828852790352,0.10728332537799738,0.2885375430810518,0.17993526511826327,0.27828413019560244,0.0,0.06056412544018686,99.61579175877188,unknown,ok,El Porvenir_00000000000000000023_1000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1992.0,1992-11-01,false,99.61579175877188,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001d,0.0,3.270971774704316,1241.6242449413928,1233.6453989713798,0.0,2000,unknown,1993-05-01,10,0.1539379839057515,0.11016835184440361,-0.11016835184440361,0.10955574754108688,0.3162450502184142,0.19408373545215835,0.30558827989575177,0.0,0.05883478376963768,99.62082939226666,unknown,ok,Divisadero Mine_0000000000000000001d_2000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1992.0,1992-11-01,false,99.62082939226666,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001f,0.0,0.0,1241.6242449414217,1236.9372219244644,0.0,2000,unknown,1993-05-01,10,0.07432841515743872,0.011797775923502531,-0.011797775923502531,0.07928211263517455,0.4194280329066247,0.2496114609666606,0.4189257603717532,0.0,0.06499487689182123,99.62250873917347,unknown,ok,Monte Mayor Mine_0000000000000000001f_2000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1992.0,1992-11-01,false,99.62250873917347,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_00000000000000000023,3.8245608806610107,33.77937306855239,1241.6242449414221,1199.2989627085478,0.30802884981047124,2000,unknown,1993-05-01,10,0.13575429095267574,0.08190947115167262,-0.08190947115167262,0.10070670890130769,0.29926148270921044,0.18003882589644477,0.29522556556260054,0.30802884981047124,0.06396338113536476,99.3117153439022,unknown,ok,El Porvenir_00000000000000000023_2000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1992.0,1992-11-01,false,99.61974419371263,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001d,0.0,1.0434689819812775,310.40606292270024,308.14777743232014,0.0,1000,unknown,1994-05-01,15,0.13514912013481636,0.0790492803652471,-0.0790492803652471,0.11110488768235881,0.3723695229360312,0.2292782696097079,0.36017889839066664,0.0,0.07145132797480706,99.60863634654541,unknown,ok,Divisadero Mine_0000000000000000001d_1000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1993.0,1993-11-01,false,99.60863634654541,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001f,0.0,0.0,310.4060629226929,309.1930664885276,0.0,1000,unknown,1994-05-01,15,0.027630976250718527,-0.047888349349645865,0.047888349349645865,0.07724135875278833,0.49177363663533974,0.29771457844792476,0.491306072691389,0.0,0.07139209648816511,99.60922269921403,unknown,ok,Monte Mayor Mine_0000000000000000001f_1000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1993.0,1993-11-01,false,99.60922269921403,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_00000000000000000023,0.0,1.0430221557617188,310.40606292269405,308.1704350919116,0.0,1000,unknown,1994-05-01,15,0.09855897025353806,0.020672733492197365,-0.020672733492197365,0.11357007785134772,0.3577577828541365,0.23241323361807353,0.3407999409569634,0.0,0.08426160936102149,99.61579175877188,unknown,ok,El Porvenir_00000000000000000023_1000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1993.0,1993-11-01,false,99.61579175877188,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001d,0.0,1.0434689819812775,1241.6242449413928,1235.8729017641028,0.0,2000,unknown,1994-05-01,15,0.12847456340274374,0.07201207206685038,-0.07201207206685038,0.10803654684540459,0.3833729102853557,0.23000641225838608,0.3730792307327032,0.0,0.08157440688543284,99.62082939226666,unknown,ok,Divisadero Mine_0000000000000000001d_2000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1993.0,1993-11-01,false,99.62082939226666,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001f,0.0,0.0,1241.6242449414217,1236.9372219244644,0.0,2000,unknown,1994-05-01,15,0.040884454729067786,-0.0312218429670807,0.0312218429670807,0.0801730150637234,0.48868549386687715,0.2994225301216799,0.4913095385348917,0.0,0.079111957722976,99.62250873917347,unknown,ok,Monte Mayor Mine_0000000000000000001f_2000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1993.0,1993-11-01,false,99.62250873917347,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_00000000000000000023,3.824536830186844,14.005527725991081,1241.6242449414221,1219.0728321015831,0.30802691279335315,2000,unknown,1994-05-01,15,0.09405220786994925,0.019500082581793733,-0.019500082581793733,0.1066214636237534,0.3719092247449537,0.23351940273681754,0.36522600792925214,0.30802691279335315,0.08833505807999115,99.3117172809193,unknown,ok,El Porvenir_00000000000000000023_2000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1993.0,1993-11-01,false,99.61974419371263,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001d,0.0,0.0,310.40606292270024,309.1912464143014,0.0,1000,unknown,1995-05-01,15,0.08649297311776807,0.040557333201094344,-0.040557333201094344,0.07146678166316862,0.41317659544902974,0.24602918040067,0.40730645106388974,0.0,0.07871552795048539,99.60863634654541,unknown,ok,Divisadero Mine_0000000000000000001d_1000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1994.0,1994-11-01,false,99.60863634654541,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001f,0.0,0.0,310.4060629226929,309.1930664885276,0.0,1000,unknown,1995-05-01,15,-0.05964603647624989,-0.1210165518473319,0.1210165518473319,-0.002088516610121935,0.5536064951002706,0.33362818191056687,0.5555004597803868,0.0,0.06507719524417299,99.60922269921403,unknown,ok,Monte Mayor Mine_0000000000000000001f_1000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1994.0,1994-11-01,false,99.60922269921403,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_00000000000000000023,0.0,0.0,310.40606292269405,309.2134572476733,0.0,1000,unknown,1995-05-01,15,0.06635346043817576,0.009515263920046185,-0.009515263920046185,0.09113053451898401,0.34881196820470634,0.22114957058144652,0.33499057590961456,0.0,0.08041317132145921,99.61579175877188,unknown,ok,El Porvenir_00000000000000000023_1000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1994.0,1994-11-01,false,99.61579175877188,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001d,0.0,0.0,1241.6242449413928,1236.916370746084,0.0,2000,unknown,1995-05-01,15,0.06517555457826525,0.01923694110304144,-0.01923694110304144,0.06061773740113119,0.43359642202214854,0.2532823186200132,0.42401041034835546,0.0,0.09335534042743385,99.62082939226666,unknown,ok,Divisadero Mine_0000000000000000001d_2000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1994.0,1994-11-01,false,99.62082939226666,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001f,0.0,0.0,1241.6242449414217,1236.9372219244644,0.0,2000,unknown,1995-05-01,15,-0.046006045469438074,-0.10384295902263822,0.10384295902263822,0.0027178155212791975,0.5474053047238823,0.3319535699360392,0.5495971585610837,0.0,0.0716727474902803,99.62250873917347,unknown,ok,Monte Mayor Mine_0000000000000000001f_2000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1994.0,1994-11-01,false,99.62250873917347,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_00000000000000000023,3.4768708050251007,13.310193380888771,1241.6242449414221,1220.1158324718472,0.2800260078031203,2000,unknown,1995-05-01,15,0.060404816820436046,0.003810723976077886,-0.003810723976077886,0.08210111000204563,0.3579891463866457,0.22001152130861504,0.34979194350409926,0.2800260078031203,0.08507723803566583,99.33971818590953,unknown,ok,El Porvenir_00000000000000000023_2000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1994.0,1994-11-01,false,99.61974419371263,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001d,0.0,0.3478209376335144,310.40606292270024,308.8434254766679,0.0,1000,unknown,1996-05-01,15,0.12473425249933573,0.0732171690569122,-0.0732171690569122,0.0955940163231404,0.3889330251449703,0.22926098137639042,0.38069085207229897,0.0,0.07382216867308239,99.60863634654541,unknown,ok,Divisadero Mine_0000000000000000001d_1000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1995.0,1995-11-01,false,99.60863634654541,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001f,0.0,0.0,310.4060629226929,309.1930664885276,0.0,1000,unknown,1996-05-01,15,0.029602225253780083,-0.03726332583389592,0.03726332583389592,0.059373559113345326,0.4842062951737576,0.2773961722482245,0.48530667627529184,0.0,0.06669873163400913,99.60922269921403,unknown,ok,Monte Mayor Mine_0000000000000000001f_1000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1995.0,1995-11-01,false,99.60922269921403,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_00000000000000000023,0.0,0.34766602516174316,310.40606292269405,308.8657912225116,0.0,1000,unknown,1996-05-01,15,0.10041777344629679,0.028461322207586466,-0.028461322207586466,0.11044278589226236,0.37791829371469304,0.23127092072430416,0.36410362835405236,0.0,0.0853432856095693,99.61579175877188,unknown,ok,El Porvenir_00000000000000000023_1000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1995.0,1995-11-01,false,99.61579175877188,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001d,0.3478255569934845,3.478261798620224,1241.6242449413928,1233.0902833904704,0.028013753630423233,2000,unknown,1996-05-01,15,0.10530152970576591,0.05942685751548708,-0.05942685751548708,0.07938768764682706,0.397911965480891,0.226453540114353,0.3848413473722698,0.028013753630423233,0.09128826277697745,99.59281563863624,unknown,ok,Divisadero Mine_0000000000000000001d_2000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1995.0,1995-11-01,false,99.62082939226666,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001f,0.0,0.0,1241.6242449414217,1236.9372219244644,0.0,2000,unknown,1996-05-01,15,0.04356736195693418,-0.01892366461231705,0.01892366461231705,0.0613609297249947,0.47981023004543066,0.2799676669183503,0.48160100119117377,0.0,0.07660987756187028,99.62250873917347,unknown,ok,Monte Mayor Mine_0000000000000000001f_2000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1995.0,1995-11-01,false,99.62250873917347,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_00000000000000000023,5.562965631484985,12.614789834793877,1241.6242449414221,1218.7251411914822,0.4480393850353202,2000,unknown,1996-05-01,15,0.0950720679485538,0.02362163641094164,-0.02362163641094164,0.10308944767896937,0.3875497359408402,0.22947672176321135,0.3768577986280038,0.4480393850353202,0.09548886940191245,99.17170480867733,unknown,ok,El Porvenir_00000000000000000023_2000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1995.0,1995-11-01,false,99.61974419371263,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001d,0.0,0.34782788157463074,310.40606292270024,308.8434185327268,0.0,1000,unknown,1997-05-01,15,0.11078651692079304,0.07025547200690561,-0.07025547200690561,0.09060813340222744,0.3946283513432602,0.2304206400721546,0.38498200767405527,0.0,0.07793053502649631,99.60863634654541,unknown,ok,Divisadero Mine_0000000000000000001d_1000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1996.0,1996-11-01,false,99.60863634654541,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001f,0.0,0.0,310.4060629226929,309.1930664885276,0.0,1000,unknown,1997-05-01,15,-0.01585621999575365,-0.07905004878321881,0.07905004878321881,0.05063708798455752,0.5794210022663595,0.31539697364582,0.5829686286916494,0.0,0.0681127858722342,99.60922269921403,unknown,ok,Monte Mayor Mine_0000000000000000001f_1000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1996.0,1996-11-01,false,99.60922269921403,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_00000000000000000023,0.0,0.0,310.40606292269405,309.2134572476733,0.0,1000,unknown,1997-05-01,15,0.05991780583640113,0.004151680485915962,-0.004151680485915962,0.07517978864903624,0.45611553112510206,0.2638409518037774,0.44855657815933225,0.0,0.08821669625738558,99.61579175877188,unknown,ok,El Porvenir_00000000000000000023_1000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1996.0,1996-11-01,false,99.61579175877188,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001d,0.6956503391265869,2.782612979412079,1241.6242449413928,1233.4381074275454,0.05602744485385133,2000,unknown,1997-05-01,15,0.10107311230143308,0.06099387178374382,-0.06099387178374382,0.08248615772766232,0.41145783316236745,0.23257105567639363,0.40050796798600286,0.05602744485385133,0.09320973520153496,99.56480194741282,unknown,ok,Divisadero Mine_0000000000000000001d_2000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1996.0,1996-11-01,false,99.62082939226666,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001f,0.0,0.0,1241.6242449414217,1236.9372219244644,0.0,2000,unknown,1997-05-01,15,-0.005394988289755015,-0.06436879087736168,0.06436879087736168,0.04490976040771394,0.5716744676384087,0.318696500358843,0.5751209320571741,0.0,0.07837457692331783,99.62250873917347,unknown,ok,Monte Mayor Mine_0000000000000000001f_2000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1996.0,1996-11-01,false,99.62250873917347,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_00000000000000000023,2.433798134326935,10.08290210366249,1241.6242449414221,1224.3861964197717,0.19601728495900606,2000,unknown,1997-05-01,15,0.049896186194322664,-0.007059104971998528,0.007059104971998528,0.06815877782578277,0.4629190808725327,0.26323225435067443,0.4590108680725098,0.19601728495900606,0.1008901469316006,99.42372690875366,unknown,ok,El Porvenir_00000000000000000023_2000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1996.0,1996-11-01,false,99.61974419371263,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001d,0.0,1.0434851348400116,310.40606292270024,308.1477612794614,0.0,1000,unknown,1998-05-01,15,0.12704569681915806,0.08034487056192792,-0.08034487056192792,0.09637849053780642,0.36266356127506544,0.2175934141481251,0.35358365421030596,0.0,0.07318184121351148,99.60863634654541,unknown,ok,Divisadero Mine_0000000000000000001d_1000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1997.0,1997-11-01,false,99.60863634654541,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001f,0.0,0.0,310.4060629226929,309.1930664885276,0.0,1000,unknown,1998-05-01,15,0.011510429936077803,-0.0520055675866568,0.0520055675866568,0.050081136356284965,0.49588668549353865,0.2976962699277691,0.49711414665267983,0.0,0.06958283948413772,99.60922269921403,unknown,ok,Monte Mayor Mine_0000000000000000001f_1000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1997.0,1997-11-01,false,99.60922269921403,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_00000000000000000023,0.0,0.34766602516174316,310.40606292269405,308.8657912225116,0.0,1000,unknown,1998-05-01,15,0.09156921955174475,0.03696225013630282,-0.03696225013630282,0.08123393646776655,0.37187183901910875,0.22236279481724222,0.36623390193981004,0.0,0.07443352458459505,99.61579175877188,unknown,ok,El Porvenir_00000000000000000023_1000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1997.0,1997-11-01,false,99.61579175877188,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001d,0.3478247821331024,4.869581013917923,1241.6242449413928,1231.698964950033,0.028013691223428103,2000,unknown,1998-05-01,15,0.11544822331056634,0.06972321467891117,-0.06972321467891117,0.0881063948134152,0.37824854301622357,0.22148057086981643,0.36511022994246,0.028013691223428103,0.08765732270904913,99.59281570104324,unknown,ok,Divisadero Mine_0000000000000000001d_2000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1997.0,1997-11-01,false,99.62082939226666,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001f,0.0,0.0,1241.6242449414217,1236.9372219244644,0.0,2000,unknown,1998-05-01,15,0.023532640709592618,-0.03598160695779681,0.03598160695779681,0.05101400962265522,0.4937918693029682,0.2964883977025084,0.4931270545609799,0.0,0.08032221773670838,99.62250873917347,unknown,ok,Monte Mayor Mine_0000000000000000001f_2000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1997.0,1997-11-01,false,99.62250873917347,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
